qo_lc[m3/d],qg_lc[m3/d],Date & Time
363.59,33122.18696326372,2018-04-25 13:08:00
342.03,33098.7352782842,2018-04-25 13:09:00
388.61,34567.80901632405,2018-04-25 13:10:00
335.53,34032.315511559784,2018-04-25 13:11:00
338.77,32680.699086632398,2018-04-25 13:12:00
332.3,37291.48708618712,2018-04-25 13:13:00
371.68,39424.608184648736,2018-04-25 13:14:00
311.16,35934.37285276683,2018-04-25 13:15:00
328.05,34063.2433414249,2018-04-25 13:16:00
314.05,32289.04184600953,2018-04-25 13:17:00
366.21,37645.01849396984,2018-04-25 13:18:00
344.25,31913.25117240733,2018-04-25 13:19:00
376.03,40556.252427520296,2018-04-25 13:20:00
337.85,30416.396430991466,2018-04-25 13:21:00
347.34,39974.70638672212,2018-04-25 13:22:00
360.59,33909.52069463323,2018-04-25 13:23:00
284.23,24889.667170747653,2018-04-25 13:24:00
323.88,35857.34129641013,2018-04-25 13:25:00
335.85,35224.271885058275,2018-04-25 13:26:00
355.54,34158.22922291872,2018-04-25 13:27:00
305.5,32889.317656932995,2018-04-25 13:28:00
418.26,36244.006992618415,2018-04-25 13:29:00
343.07,36920.32696241089,2018-04-25 13:30:00
357.08,33367.29377680431,2018-04-25 13:31:00
283.83,29831.20003488628,2018-04-25 13:32:00
315.44,32473.00548608831,2018-04-25 13:33:00
303.09,32432.795283445063,2018-04-25 13:34:00
295.97,31082.156361624613,2018-04-25 13:35:00
383.14,33725.975746808894,2018-04-25 13:36:00
362.25,36215.32306300862,2018-04-25 13:37:00
318.44,31292.354320976803,2018-04-25 13:38:00
353.52,36476.412802143255,2018-04-25 13:39:00
341.53,35956.87772379915,2018-04-25 13:40:00
334.36,36124.538233518615,2018-04-25 13:41:00
311.23,30083.582068098032,2018-04-25 13:42:00
352.57,36285.41560731956,2018-04-25 13:43:00
311.19,32092.909705680933,2018-04-25 13:44:00
295.61,29132.46754614878,2018-04-25 13:45:00
314.02,31369.37262038813,2018-04-25 13:46:00
321.21,30034.93520847645,2018-04-25 13:47:00
343.42,32090.208011129267,2018-04-25 13:48:00
321.64,30613.33326411148,2018-04-25 13:49:00
336.95,30027.19272868409,2018-04-25 13:50:00
371.81,31224.159630498467,2018-04-25 13:51:00
324.27,27711.02773457206,2018-04-25 13:52:00
328.58,35960.14576578437,2018-04-25 13:53:00
364.22,36795.35929415067,2018-04-25 13:54:00
357.09,32076.209043387975,2018-04-25 13:55:00
356.16,49894.35377743268,2018-04-25 13:56:00
359.69,39786.1117498613,2018-04-25 13:57:00
347.78,42882.152304948395,2018-04-25 13:58:00
387.38,39374.05679580096,2018-04-25 13:59:00
329.64,31805.854549397984,2018-04-25 14:00:00
302.06,32636.96701733608,2018-04-25 14:01:00
319.54,34300.89385317689,2018-04-25 14:02:00
294.82,28498.779771972724,2018-04-25 14:03:00
350.63,33212.82399203941,2018-04-25 14:04:00
329.76,31660.95593320852,2018-04-25 14:05:00
344.59,32839.36813894909,2018-04-25 14:06:00
318.15,39376.72176118898,2018-04-25 14:07:00
318.26,36527.750313033095,2018-04-25 14:08:00
266.98,27678.94907564789,2018-04-25 14:09:00
331.46,30629.82288124528,2018-04-25 14:10:00
348.31,35965.63355946322,2018-04-25 14:11:00
334.33,31019.379676597422,2018-04-25 14:12:00
308.72,32434.416826957466,2018-04-25 14:13:00
355.37,35732.35526903501,2018-04-25 14:14:00
332.61,32323.621808416607,2018-04-25 14:15:00
319.61,34196.42459937699,2018-04-25 14:16:00
264.69,27762.82868472688,2018-04-25 14:17:00
321.6,33772.352162794974,2018-04-25 14:18:00
356.05,39393.051932231545,2018-04-25 14:19:00
373.67,32827.618244050835,2018-04-25 14:20:00
356.29,41031.099762853744,2018-04-25 14:21:00
310.65,26205.36746306545,2018-04-25 14:22:00
333.9,28308.819813235943,2018-04-25 14:23:00
348.83,32076.0478993899,2018-04-25 14:24:00
366.42,40219.36911621686,2018-04-25 14:25:00
330.32,28891.617732929746,2018-04-25 14:26:00
352.83,31296.405302336192,2018-04-25 14:27:00
369.16,40217.42903711514,2018-04-25 14:28:00
376.67,37263.44403544462,2018-04-25 14:29:00
358.6,41284.671824220175,2018-04-25 14:30:00
350.42,32365.50391071088,2018-04-25 14:31:00
367.37,37176.80707550776,2018-04-25 14:32:00
307.11,29449.03176670275,2018-04-25 14:33:00
324.48,35079.3145302889,2018-04-25 14:34:00
389.78,33876.452860386955,2018-04-25 14:35:00
375.0,42145.11831573457,2018-04-25 14:36:00
316.02,33883.520963640505,2018-04-25 14:37:00
373.98,35185.11797009007,2018-04-25 14:38:00
328.23,27283.338918444428,2018-04-25 14:39:00
347.71,36575.45588640488,2018-04-25 14:40:00
272.16,31228.05788231814,2018-04-25 14:41:00
301.59,29597.4991387801,2018-04-25 14:42:00
380.86,32901.204002015715,2018-04-25 14:43:00
362.39,42665.100579738544,2018-04-25 14:44:00
322.88,28201.163448147243,2018-04-25 14:45:00
347.25,35411.286857799285,2018-04-25 14:46:00
389.99,43630.5249394638,2018-04-25 14:47:00
306.53,27812.596247516,2018-04-25 14:48:00
338.22,30279.991637410563,2018-04-25 14:49:00
303.64,28881.334329211968,2018-04-25 14:50:00
355.46,32648.55283916,2018-04-25 14:51:00
336.47,33924.57183384577,2018-04-25 14:52:00
385.69,37262.102369700464,2018-04-25 14:53:00
333.66,36616.40045895187,2018-04-25 14:54:00
336.74,31118.914659307924,2018-04-25 14:55:00
368.44,43165.48582552456,2018-04-25 14:56:00
330.2,36839.2958761514,2018-04-25 14:57:00
313.61,51705.645293221365,2018-04-25 14:58:00
336.53,37998.890660887206,2018-04-25 14:59:00
354.34,38887.72866834907,2018-04-25 15:00:00
312.52,31415.9471069438,2018-04-25 15:01:00
322.31,31408.459102360433,2018-04-25 15:02:00
329.98,28687.664136406518,2018-04-25 15:03:00
310.18,25659.892511019654,2018-04-25 15:04:00
332.03,31361.152412873416,2018-04-25 15:05:00
360.62,37210.49217454571,2018-04-25 15:06:00
371.06,44681.48595192201,2018-04-25 15:07:00
332.02,36221.85112809941,2018-04-25 15:08:00
364.55,37899.81357967621,2018-04-25 15:09:00
350.43,36486.45594636027,2018-04-25 15:10:00
282.17,31312.642139333184,2018-04-25 15:11:00
407.09,42506.328584583884,2018-04-25 15:12:00
380.32,33806.408690647855,2018-04-25 15:13:00
350.02,34404.057859378445,2018-04-25 15:14:00
339.14,28373.474613001235,2018-04-25 15:15:00
351.57,35034.701210772415,2018-04-25 15:16:00
311.62,26225.97325512249,2018-04-25 15:17:00
331.04,33186.981549720585,2018-04-25 15:18:00
334.29,32169.002947565685,2018-04-25 15:19:00
326.53,32558.55883703625,2018-04-25 15:20:00
308.16,28432.67707111662,2018-04-25 15:21:00
336.27,37077.5649699409,2018-04-25 15:22:00
356.72,40327.02674062692,2018-04-25 15:23:00
343.34,42000.904238744646,2018-04-25 15:24:00
368.71,34442.765042776984,2018-04-25 15:25:00
348.93,35027.503422114925,2018-04-25 15:26:00
318.08,28617.481979979268,2018-04-25 15:27:00
342.85,52975.81876672213,2018-04-25 15:28:00
285.69,32487.47953553695,2018-04-25 15:29:00
370.16,39662.71360604616,2018-04-25 15:30:00
356.45,33715.36259450669,2018-04-25 15:31:00
325.89,31544.96927334849,2018-04-25 15:32:00
328.82,29523.71835481001,2018-04-25 15:33:00
354.92,36389.53197386681,2018-04-25 15:34:00
353.22,39608.78999070918,2018-04-25 15:35:00
342.48,34292.469919214825,2018-04-25 15:36:00
313.34,33376.11152024373,2018-04-25 15:37:00
341.16,32912.34996816388,2018-04-25 15:38:00
313.06,32340.754897666568,2018-04-25 15:39:00
305.11,33252.0470828138,2018-04-25 15:40:00
323.86,41495.60139177837,2018-04-25 15:41:00
345.66,34800.21285663378,2018-04-25 15:42:00
326.01,34945.41276940561,2018-04-25 15:43:00
333.8,33792.25229700976,2018-04-25 15:44:00
351.77,39821.22129630552,2018-04-25 15:45:00
342.0,35973.61795526359,2018-04-25 15:46:00
320.13,30111.578325742714,2018-04-25 15:47:00
329.84,37657.99246393021,2018-04-25 15:48:00
299.55,29546.67419522734,2018-04-25 15:49:00
282.01,27755.394205578254,2018-04-25 15:50:00
351.96,35995.06590463134,2018-04-25 15:51:00
364.79,33893.18751273685,2018-04-25 15:52:00
301.86,32190.63044954424,2018-04-25 15:53:00
285.61,29502.49190279541,2018-04-25 15:54:00
316.43,31808.207138119848,2018-04-25 15:55:00
310.45,32623.46684481576,2018-04-25 15:56:00
334.58,31697.509535899455,2018-04-25 15:57:00
335.49,36936.695319219136,2018-04-25 15:58:00
363.85,35263.00556503908,2018-04-25 15:59:00
345.77,37386.09696426225,2018-04-25 16:00:00
331.12,28156.014677397397,2018-04-25 16:01:00
363.96,41874.95008654438,2018-04-25 16:02:00
341.11,35270.78047841531,2018-04-25 16:03:00
357.01,37626.02027108682,2018-04-25 16:04:00
316.16,29479.42549346161,2018-04-25 16:05:00
340.32,30713.387865137534,2018-04-25 16:06:00
334.23,35438.11131337902,2018-04-25 16:07:00
324.93,32558.341490019164,2018-04-25 16:08:00
325.34,33083.44755546608,2018-04-25 16:09:00
362.78,40022.20865070122,2018-04-25 16:10:00
358.12,37826.554563340105,2018-04-25 16:11:00
342.04,35935.21069777915,2018-04-25 16:12:00
336.65,29619.93623163168,2018-04-25 16:13:00
322.76,32478.90065211542,2018-04-25 16:14:00
313.94,32247.618527758998,2018-04-25 16:15:00
322.9,32684.217491656105,2018-04-25 16:16:00
277.11,28628.256700983926,2018-04-25 16:17:00
317.54,35337.937692585176,2018-04-25 16:18:00
355.32,35506.323698117645,2018-04-25 16:19:00
347.93,32245.56000085117,2018-04-25 16:20:00
294.05,34241.1749368784,2018-04-25 16:21:00
357.02,38033.4613321258,2018-04-25 16:22:00
334.75,35664.0983596984,2018-04-25 16:23:00
351.13,39055.19321277287,2018-04-25 16:24:00
358.01,29358.454326394352,2018-04-25 16:25:00
326.11,47799.16566325043,2018-04-25 16:26:00
294.28,30283.333482196835,2018-04-25 16:27:00
366.2,46363.87247028315,2018-04-25 16:28:00
292.33,32603.184328845156,2018-04-25 16:29:00
337.45,25881.692039819798,2018-04-25 16:30:00
319.85,32132.081057365336,2018-04-25 16:31:00
300.19,30799.174359963603,2018-04-25 16:32:00
308.8,32654.4428113501,2018-04-25 16:33:00
286.85,26780.793162917143,2018-04-25 16:34:00
310.53,29554.762744955035,2018-04-25 16:35:00
326.82,32667.511345345978,2018-04-25 16:36:00
327.17,36463.293246546236,2018-04-25 16:37:00
328.35,32279.874296593014,2018-04-25 16:38:00
349.96,34753.27363930638,2018-04-25 16:39:00
354.14,32874.512517848685,2018-04-25 16:40:00
302.69,29281.745620300742,2018-04-25 16:41:00
325.18,30978.07959098705,2018-04-25 16:42:00
334.93,36282.06249940238,2018-04-25 16:43:00
369.41,34037.69631700265,2018-04-25 16:44:00
316.64,34139.70245626588,2018-04-25 16:45:00
303.47,32948.527577950954,2018-04-25 16:46:00
334.81,29967.647118830402,2018-04-25 16:47:00
334.72,31959.702236557485,2018-04-25 16:48:00
340.7,34690.28293826918,2018-04-25 16:49:00
339.17,33042.74123993602,2018-04-25 16:50:00
297.37,29461.41927669364,2018-04-25 16:51:00
298.49,28556.027623070455,2018-04-25 16:52:00
365.4,37547.14182246253,2018-04-25 16:53:00
346.4,33349.507831280964,2018-04-25 16:54:00
345.58,35637.76617647324,2018-04-25 16:55:00
367.62,32621.158326908033,2018-04-25 16:56:00
355.99,41204.81365501207,2018-04-25 16:57:00
326.03,30988.271427742744,2018-04-25 16:58:00
286.46,27449.4645551914,2018-04-25 16:59:00
386.89,33582.17876787562,2018-04-25 17:00:00
335.14,34539.19791563266,2018-04-25 17:01:00
338.3,34357.8804020512,2018-04-25 17:02:00
361.61,29855.379335396778,2018-04-25 17:03:00
353.27,38615.418860094345,2018-04-25 17:04:00
333.2,27466.875070847724,2018-04-25 17:05:00
349.68,37698.044569317346,2018-04-25 17:06:00
340.75,33674.7585191593,2018-04-25 17:07:00
323.46,29226.64910800457,2018-04-25 17:08:00
331.7,34579.08485872628,2018-04-25 17:09:00
323.41,31560.22239921234,2018-04-25 17:10:00
274.07,26991.478008023078,2018-04-25 17:11:00
273.15,28333.26552511724,2018-04-25 17:12:00
344.61,37673.27746467254,2018-04-25 17:13:00
333.14,30069.525747780128,2018-04-25 17:14:00
334.74,34309.51226115647,2018-04-25 17:15:00
379.29,40914.85784017028,2018-04-25 17:16:00
377.77,39666.60391695424,2018-04-25 17:17:00
350.01,28979.538967634282,2018-04-25 17:18:00
319.07,38942.824236590735,2018-04-25 17:19:00
326.22,38624.99413785493,2018-04-25 17:20:00
323.9,35267.53443610638,2018-04-25 17:21:00
367.18,35248.87711151985,2018-04-25 17:22:00
323.84,32207.391709316104,2018-04-25 17:23:00
328.42,34960.56517324066,2018-04-25 17:24:00
326.1,28340.026884378443,2018-04-25 17:25:00
328.05,32109.126678698438,2018-04-25 17:26:00
330.51,33131.52514476343,2018-04-25 17:27:00
356.96,38380.92713472805,2018-04-25 17:28:00
391.05,46056.35750130191,2018-04-25 17:29:00
375.65,41520.8209253979,2018-04-25 17:30:00
344.98,31415.55524955842,2018-04-25 17:31:00
381.85,35339.4343463095,2018-04-25 17:32:00
347.56,29569.043561126513,2018-04-25 17:33:00
316.27,37014.22719049254,2018-04-25 17:34:00
278.63,25916.868985100104,2018-04-25 17:35:00
326.24,33407.364462289865,2018-04-25 17:36:00
309.58,32752.510768868244,2018-04-25 17:37:00
363.83,39969.82943328596,2018-04-25 17:38:00
341.13,38620.898481795964,2018-04-25 17:39:00
363.42,36091.25096391069,2018-04-25 17:40:00
344.61,35266.81339530816,2018-04-25 17:41:00
361.87,33195.6158665184,2018-04-25 17:42:00
341.85,36280.040159597585,2018-04-25 17:43:00
301.4,32483.973546314483,2018-04-25 17:44:00
350.03,40344.00046785431,2018-04-25 17:45:00
351.55,33224.99337074056,2018-04-25 17:46:00
286.69,24261.67991955121,2018-04-25 17:47:00
305.2,32019.592064641776,2018-04-25 17:48:00
342.4,37955.62541291999,2018-04-25 17:49:00
320.61,31936.68318052984,2018-04-25 17:50:00
282.96,29348.649682580068,2018-04-25 17:51:00
286.02,25530.110555349904,2018-04-25 17:52:00
299.25,26462.922747288652,2018-04-25 17:53:00
340.45,33174.906162708416,2018-04-25 17:54:00
315.99,37303.21100344665,2018-04-25 17:55:00
353.73,35925.74874431735,2018-04-25 17:56:00
328.26,31743.142390400142,2018-04-25 17:57:00
333.29,36251.26700625166,2018-04-25 17:58:00
320.46,32449.0068994666,2018-04-25 17:59:00
304.27,32015.509365746006,2018-04-25 18:00:00
355.32,36935.31565258529,2018-04-25 18:01:00
377.39,32943.0363945293,2018-04-25 18:02:00
290.89,22359.24923442501,2018-04-25 18:03:00
329.31,38378.63639199292,2018-04-25 18:04:00
356.52,32442.76265190873,2018-04-25 18:05:00
319.37,37659.38851040381,2018-04-25 18:06:00
318.28,33538.819787016364,2018-04-25 18:07:00
346.59,39320.11836491186,2018-04-25 18:08:00
299.02,29080.809282545233,2018-04-25 18:09:00
346.5,33232.2332287487,2018-04-25 18:10:00
303.24,31877.46603113174,2018-04-25 18:11:00
310.03,34188.345859091765,2018-04-25 18:12:00
330.8,36301.36705571337,2018-04-25 18:13:00
295.89,27833.343765627047,2018-04-25 18:14:00
330.11,32999.59449263066,2018-04-25 18:15:00
319.61,28995.988305284554,2018-04-25 18:16:00
290.62,30665.045727093617,2018-04-25 18:17:00
372.86,30992.861283796232,2018-04-25 18:18:00
365.52,33764.808397562425,2018-04-25 18:19:00
362.4,32756.174356513653,2018-04-25 18:20:00
310.96,32878.87029821366,2018-04-25 18:21:00
372.34,37142.91582088132,2018-04-25 18:22:00
340.34,36218.01378119625,2018-04-25 18:23:00
332.5,32822.06990199588,2018-04-25 18:24:00
321.68,25432.44447819017,2018-04-25 18:25:00
290.27,28366.06152624475,2018-04-25 18:26:00
344.05,33224.036426446335,2018-04-25 18:27:00
349.9,35669.799606965134,2018-04-25 18:28:00
300.15,29199.881549074038,2018-04-25 18:29:00
349.39,41211.8448346853,2018-04-25 18:30:00
297.69,29316.02629819185,2018-04-25 18:31:00
348.85,37661.71184912337,2018-04-25 18:32:00
340.97,33428.49193204877,2018-04-25 18:33:00
360.52,37979.04820904855,2018-04-25 18:34:00
370.99,41030.73913026892,2018-04-25 18:35:00
338.03,30941.807046089532,2018-04-25 18:36:00
371.43,37826.490279817546,2018-04-25 18:37:00
335.05,32843.46544555204,2018-04-25 18:38:00
296.21,32131.417038396427,2018-04-25 18:39:00
352.82,31129.71136214325,2018-04-25 18:40:00
334.19,36713.52066102263,2018-04-25 18:41:00
301.58,28074.36069571355,2018-04-25 18:42:00
362.49,33194.07987611486,2018-04-25 18:43:00
340.71,35378.902063008514,2018-04-25 18:44:00
365.9,40772.24811507625,2018-04-25 18:45:00
353.04,34025.17513991701,2018-04-25 18:46:00
342.91,36529.657680605975,2018-04-25 18:47:00
355.37,35423.503955346845,2018-04-25 18:48:00
325.57,30542.374770152925,2018-04-25 18:49:00
362.54,40361.00452438196,2018-04-25 18:50:00
354.19,35574.326580154615,2018-04-25 18:51:00
349.92,33967.77078032551,2018-04-25 18:52:00
306.75,26672.511654071026,2018-04-25 18:53:00
326.59,32983.228644673996,2018-04-25 18:54:00
380.21,37096.03006478476,2018-04-25 18:55:00
328.9,35223.23653323205,2018-04-25 18:56:00
333.5,31525.327998715264,2018-04-25 18:57:00
306.61,37343.54904984469,2018-04-25 18:58:00
306.44,27337.646658500616,2018-04-25 18:59:00
